업체명	x인자	통화	NO	분기	 Data 
Hua Hong Semiconductor Limited	X198_3	 USD 	3	2015 Q4	139,400,000
Hua Hong Semiconductor Limited	X198_3	 USD 	3	2016 Q1	164,400,000
Hua Hong Semiconductor Limited	X198_3	 USD 	3	2016 Q2	177,700,000
Hua Hong Semiconductor Limited	X198_3	 USD 	3	2016 Q3	185,300,000
Hua Hong Semiconductor Limited	X198_3	 USD 	3	2016 Q4	194,000,000
Hua Hong Semiconductor Limited	X198_3	 USD 	3	2017 Q1	183,200,000
Hua Hong Semiconductor Limited	X198_3	 USD 	3	2017 Q2	198,100,000
Hua Hong Semiconductor Limited	X198_3	 USD 	3	2017 Q3	209,900,000
Hua Hong Semiconductor Limited	X198_3	 USD 	3	2017 Q4	216,900,000
Hua Hong Semiconductor Limited	X198_3	 USD 	3	2018 Q1	210,100,000
Hua Hong Semiconductor Limited	X198_3	 USD 	3	2018 Q2	229,900,000
Hua Hong Semiconductor Limited	X198_3	 USD 	3	2018 Q3	241,200,000
Hua Hong Semiconductor Limited	X198_3	 USD 	3	2018 Q4	249,100,000
Hua Hong Semiconductor Limited	X198_3	 USD 	3	2019 Q1	220,800,000
Hua Hong Semiconductor Limited	X198_3	 USD 	3	2019 Q2	230,000,000
Hua Hong Semiconductor Limited	X198_3	 USD 	3	2019 Q3	239,000,000
Hua Hong Semiconductor Limited	X198_3	 USD 	3	2019 Q4	242,800,000
Hua Hong Semiconductor Limited	X198_3	 USD 	3	2020 Q1	202,900,000
Hua Hong Semiconductor Limited	X198_3	 USD 	3	2020 Q2	225,400,000
Hua Hong Semiconductor Limited	X198_3	 USD 	3	2020 Q3	253,000,000
Hua Hong Semiconductor Limited	X198_3	 USD 	3	2020 Q4	280,100,000
Hua Hong Semiconductor Limited	X198_3	 USD 	3	2021 Q1	304,800,000
Hua Hong Semiconductor Limited	X198_3	 USD 	3	2021 Q2	346,100,000
Hua Hong Semiconductor Limited	X198_3	 USD 	3	2021 Q3	451,500,000
Hua Hong Semiconductor Limited	X198_3	 USD 	3	2021 Q4	528,300,000
Hua Hong Semiconductor Limited	X198_3	 USD 	3	2022 Q1	594,600,000
Hua Hong Semiconductor Limited	X198_3	 USD 	3	2022 Q2	620,800,000
Hua Hong Semiconductor Limited	X198_3	 USD 	3	2022 Q3	629,900,000
Hua Hong Semiconductor Limited	X198_3	 USD 	3	2022 Q4	630,100,000
Hua Hong Semiconductor Limited	X198_3	 USD 	3	2023 Q1	630,800,000
Hua Hong Semiconductor Limited	X198_3	 USD 	3	2023 Q2	631,400,000
Hua Hong Semiconductor Limited	X198_3	 USD 	3	2023 Q3	568,500,000
Hua Hong Semiconductor Limited	X198_3	 USD 	3	2023 Q4	455,400,000
Hua Hong Semiconductor Limited	X198_3	 USD 	3	2024 Q1	460,000,000
Hua Hong Semiconductor Limited	X198_3	 USD 	3	2024 Q2	478,500,000
Hua Hong Semiconductor Limited	X198_3	 USD 	3	2024 Q3	526,300,000
Hua Hong Semiconductor Limited	X198_3	 USD 	3	2024 Q4	534,800,000
Hua Hong Semiconductor Limited	X198_3	 USD 	3	2025 Q1	543,200,000
Hua Hong Semiconductor Limited	X198_3	 USD 	3	2025 Q2	583,700,000
Hua Hong Semiconductor Limited	X198_3	 USD 	3	2025 Q3	622,500,000
Hua Hong Semiconductor Limited	X198_3	 USD 	3	2025 Q4	644,900,000
Hua Hong Semiconductor Limited	X198_3	 USD 	3	2026 Q1	658,300,000
Hua Hong Semiconductor Limited	X198_3	 USD 	3	2026 Q2	691,500,000
Hua Hong Semiconductor Limited	X198_3	 USD 	3	2026 Q3	712,200,000
Hua Hong Semiconductor Limited	X198_3	 USD 	3	2026 Q4	730,200,000
Hua Hong Semiconductor Limited	X198_2	 USD 	2	2022 Q1	577,000,000
Hua Hong Semiconductor Limited	X198_2	 USD 	2	2022 Q2	595,000,000
Hua Hong Semiconductor Limited	X198_2	 USD 	2	2022 Q3	628,000,000
Hua Hong Semiconductor Limited	X198_2	 USD 	2	2022 Q4	713,000,000
Hua Hong Semiconductor Limited	X198_2	 USD 	2	2023 Q1	738,000,000
Hua Hong Semiconductor Limited	X198_2	 USD 	2	2023 Q2	702,000,000
Hua Hong Semiconductor Limited	X198_2	 USD 	2	2023 Q3	650,000,000
Hua Hong Semiconductor Limited	X198_2	 USD 	2	2023 Q4	629,000,000
Hua Hong Semiconductor Limited	X198_2	 USD 	2	2024 Q1	625,000,000
Hua Hong Semiconductor Limited	X198_2	 USD 	2	2024 Q2	670,000,000
Hua Hong Semiconductor Limited	X198_2	 USD 	2	2024 Q3	713,000,000
Hua Hong Semiconductor Limited	X198_2	 USD 	2	2024 Q4	689,000,000
현대차	X199_1	 KRW 	1	2015 Q1	1,588,000,000,000
현대차	X199_1	 KRW 	1	2015 Q2	1,751,000,000,000
현대차	X199_1	 KRW 	1	2015 Q3	1,504,000,000,000
현대차	X199_1	 KRW 	1	2015 Q4	1,515,000,000,000
현대차	X199_1	 KRW 	1	2016 Q1	1,342,000,000,000
현대차	X199_1	 KRW 	1	2016 Q2	1,762,000,000,000
현대차	X199_1	 KRW 	1	2016 Q3	1,068,000,000,000
현대차	X199_1	 KRW 	1	2016 Q4	1,021,000,000,000
현대차	X199_1	 KRW 	1	2017 Q1	1,251,000,000,000
현대차	X199_1	 KRW 	1	2017 Q2	1,344,000,000,000
현대차	X199_1	 KRW 	1	2017 Q3	1,204,000,000,000
현대차	X199_1	 KRW 	1	2017 Q4	775,200,000,000
현대차	X199_1	 KRW 	1	2018 Q1	681,300,000,000
현대차	X199_1	 KRW 	1	2018 Q2	950,800,000,000
현대차	X199_1	 KRW 	1	2018 Q3	288,900,000,000
현대차	X199_1	 KRW 	1	2018 Q4	501,100,000,000
현대차	X199_1	 KRW 	1	2019 Q1	824,900,000,000
현대차	X199_1	 KRW 	1	2019 Q2	1,238,000,000,000
현대차	X199_1	 KRW 	1	2019 Q3	378,500,000,000
현대차	X199_1	 KRW 	1	2019 Q4	1,164,000,000,000
현대차	X199_1	 KRW 	1	2020 Q1	863,800,000,000
현대차	X199_1	 KRW 	1	2020 Q2	590,300,000,000
현대차	X199_1	 KRW 	1	2020 Q3	-313,800,000,000
현대차	X199_1	 KRW 	1	2020 Q4	1,641,000,000,000
현대차	X199_1	 KRW 	1	2021 Q1	1,657,000,000,000
현대차	X199_1	 KRW 	1	2021 Q2	1,886,000,000,000
현대차	X199_1	 KRW 	1	2021 Q3	1,607,000,000,000
현대차	X199_1	 KRW 	1	2021 Q4	1,530,000,000,000
현대차	X199_1	 KRW 	1	2022 Q1	1,929,000,000,000
현대차	X199_1	 KRW 	1	2022 Q2	2,980,000,000,000
현대차	X199_1	 KRW 	1	2022 Q3	1,552,000,000,000
현대차	X199_1	 KRW 	1	2022 Q4	3,359,000,000,000
현대차	X199_1	 KRW 	1	2023 Q1	3,593,000,000,000
현대차	X199_1	 KRW 	1	2023 Q2	4,238,000,000,000
현대차	X199_1	 KRW 	1	2023 Q3	3,822,000,000,000
현대차	X199_1	 KRW 	1	2023 Q4	3,408,000,000,000
현대차	X199_1	 KRW 	1	2024 Q1	3,557,000,000,000
현대차	X199_1	 KRW 	1	2024 Q2	4,279,000,000,000
현대차	X199_1	 KRW 	1	2024 Q3	3,581,000,000,000
현대차	X199_1	 KRW 	1	2024 Q4	2,822,000,000,000
현대차	X199_1	 KRW 	1	2025 Q1	3,585,000,000,000
현대차	X199_1	 KRW 	1	2025 Q2	4,054,000,000,000
현대차	X199_1	 KRW 	1	2025 Q3	3,576,000,000,000
현대차	X199_1	 KRW 	1	2025 Q4	3,563,000,000,000
현대차	X199_1	 KRW 	1	2026 Q1	4,063,000,000,000
현대차	X199_1	 KRW 	1	2026 Q2	4,713,000,000,000
현대차	X199_1	 KRW 	1	2026 Q3	4,437,000,000,000
현대차	X199_1	 KRW 	1	2026 Q4	4,014,000,000,000
현대차	X199_3	 KRW 	3	2015 Q1	20,943,000,000,000
현대차	X199_3	 KRW 	3	2015 Q2	22,822,000,000,000
현대차	X199_3	 KRW 	3	2015 Q3	23,430,000,000,000
현대차	X199_3	 KRW 	3	2015 Q4	24,765,000,000,000
현대차	X199_3	 KRW 	3	2016 Q1	22,351,000,000,000
현대차	X199_3	 KRW 	3	2016 Q2	24,677,000,000,000
현대차	X199_3	 KRW 	3	2016 Q3	22,084,000,000,000
현대차	X199_3	 KRW 	3	2016 Q4	24,538,000,000,000
현대차	X199_3	 KRW 	3	2017 Q1	23,366,000,000,000
현대차	X199_3	 KRW 	3	2017 Q2	24,308,000,000,000
현대차	X199_3	 KRW 	3	2017 Q3	24,201,000,000,000
현대차	X199_3	 KRW 	3	2017 Q4	24,501,000,000,000
현대차	X199_3	 KRW 	3	2018 Q1	22,437,000,000,000
현대차	X199_3	 KRW 	3	2018 Q2	24,712,000,000,000
현대차	X199_3	 KRW 	3	2018 Q3	24,434,000,000,000
현대차	X199_3	 KRW 	3	2018 Q4	25,231,000,000,000
현대차	X199_3	 KRW 	3	2019 Q1	23,987,000,000,000
현대차	X199_3	 KRW 	3	2019 Q2	26,966,000,000,000
현대차	X199_3	 KRW 	3	2019 Q3	26,969,000,000,000
현대차	X199_3	 KRW 	3	2019 Q4	27,868,000,000,000
현대차	X199_3	 KRW 	3	2020 Q1	25,319,000,000,000
현대차	X199_3	 KRW 	3	2020 Q2	21,859,000,000,000
현대차	X199_3	 KRW 	3	2020 Q3	27,576,000,000,000
현대차	X199_3	 KRW 	3	2020 Q4	29,243,000,000,000
현대차	X199_3	 KRW 	3	2021 Q1	27,391,000,000,000
현대차	X199_3	 KRW 	3	2021 Q2	30,326,000,000,000
현대차	X199_3	 KRW 	3	2021 Q3	28,867,000,000,000
현대차	X199_3	 KRW 	3	2021 Q4	31,026,000,000,000
현대차	X199_3	 KRW 	3	2022 Q1	30,299,000,000,000
현대차	X199_3	 KRW 	3	2022 Q2	36,000,000,000,000
현대차	X199_3	 KRW 	3	2022 Q3	37,705,000,000,000
현대차	X199_3	 KRW 	3	2022 Q4	38,524,000,000,000
현대차	X199_3	 KRW 	3	2023 Q1	37,779,000,000,000
현대차	X199_3	 KRW 	3	2023 Q2	42,250,000,000,000
현대차	X199_3	 KRW 	3	2023 Q3	41,003,000,000,000
현대차	X199_3	 KRW 	3	2023 Q4	41,669,000,000,000
현대차	X199_3	 KRW 	3	2024 Q1	40,659,000,000,000
현대차	X199_3	 KRW 	3	2024 Q2	45,021,000,000,000
현대차	X199_3	 KRW 	3	2024 Q3	42,928,000,000,000
현대차	X199_3	 KRW 	3	2024 Q4	46,624,000,000,000
현대차	X199_3	 KRW 	3	2025 Q1	43,300,000,000,000
현대차	X199_3	 KRW 	3	2025 Q2	46,824,000,000,000
현대차	X199_3	 KRW 	3	2025 Q3	44,629,000,000,000
현대차	X199_3	 KRW 	3	2025 Q4	47,211,000,000,000
현대차	X199_3	 KRW 	3	2026 Q1	46,293,000,000,000
현대차	X199_3	 KRW 	3	2026 Q2	50,463,000,000,000
현대차	X199_3	 KRW 	3	2026 Q3	49,655,000,000,000
현대차	X199_3	 KRW 	3	2026 Q4	53,152,000,000,000
현대차	X199_2	 KRW 	2	2022 Q1	12,294,000,000,000
현대차	X199_2	 KRW 	2	2022 Q2	13,658,000,000,000
현대차	X199_2	 KRW 	2	2022 Q3	14,743,000,000,000
현대차	X199_2	 KRW 	2	2022 Q4	14,291,000,000,000
현대차	X199_2	 KRW 	2	2023 Q1	16,788,000,000,000
현대차	X199_2	 KRW 	2	2023 Q2	17,412,000,000,000
현대차	X199_2	 KRW 	2	2023 Q3	17,976,000,000,000
현대차	X199_2	 KRW 	2	2023 Q4	17,400,000,000,000
현대차	X199_2	 KRW 	2	2024 Q1	18,078,000,000,000
현대차	X199_2	 KRW 	2	2024 Q2	19,033,000,000,000
현대차	X199_2	 KRW 	2	2024 Q3	18,800,000,000,000
현대차	X199_2	 KRW 	2	2024 Q4	19,791,000,000,000
Infineon	X200_1	 EUR 	1	2015 Q2	85,000,000
Infineon	X200_1	 EUR 	1	2015 Q3	119,000,000
Infineon	X200_1	 EUR 	1	2015 Q4	203,000,000
Infineon	X200_1	 EUR 	1	2016 Q1	166,000,000
Infineon	X200_1	 EUR 	1	2016 Q2	174,000,000
Infineon	X200_1	 EUR 	1	2016 Q3	193,000,000
Infineon	X200_1	 EUR 	1	2016 Q4	229,000,000
Infineon	X200_1	 EUR 	1	2017 Q1	184,000,000
Infineon	X200_1	 EUR 	1	2017 Q2	229,000,000
Infineon	X200_1	 EUR 	1	2017 Q3	298,000,000
Infineon	X200_1	 EUR 	1	2017 Q4	272,000,000
Infineon	X200_1	 EUR 	1	2018 Q1	248,000,000
Infineon	X200_1	 EUR 	1	2018 Q2	532,000,000
Infineon	X200_1	 EUR 	1	2018 Q3	319,000,000
Infineon	X200_1	 EUR 	1	2018 Q4	370,000,000
Infineon	X200_1	 EUR 	1	2019 Q1	327,000,000
Infineon	X200_1	 EUR 	1	2019 Q2	305,000,000
Infineon	X200_1	 EUR 	1	2019 Q3	283,000,000
Infineon	X200_1	 EUR 	1	2019 Q4	246,000,000
Infineon	X200_1	 EUR 	1	2020 Q1	266,000,000
Infineon	X200_1	 EUR 	1	2020 Q2	226,000,000
Infineon	X200_1	 EUR 	1	2020 Q3	-93,000,000
Infineon	X200_1	 EUR 	1	2020 Q4	182,000,000
Infineon	X200_1	 EUR 	1	2021 Q1	332,000,000
Infineon	X200_1	 EUR 	1	2021 Q2	314,000,000
Infineon	X200_1	 EUR 	1	2021 Q3	347,000,000
Infineon	X200_1	 EUR 	1	2021 Q4	478,000,000
Infineon	X200_1	 EUR 	1	2022 Q1	617,000,000
Infineon	X200_1	 EUR 	1	2022 Q2	618,000,000
Infineon	X200_1	 EUR 	1	2022 Q3	690,000,000
Infineon	X200_1	 EUR 	1	2022 Q4	920,000,000
Infineon	X200_1	 EUR 	1	2023 Q1	966,000,000
Infineon	X200_1	 EUR 	1	2023 Q2	1,073,000,000
Infineon	X200_1	 EUR 	1	2023 Q3	996,000,000
Infineon	X200_1	 EUR 	1	2023 Q4	912,000,000
Infineon	X200_1	 EUR 	1	2024 Q1	702,000,000
Infineon	X200_1	 EUR 	1	2024 Q2	496,000,000
Infineon	X200_1	 EUR 	1	2024 Q3	519,000,000
Infineon	X200_1	 EUR 	1	2024 Q4	473,000,000
Infineon	X200_1	 EUR 	1	2025 Q1	318,000,000
Infineon	X200_1	 EUR 	1	2025 Q2	442,000,000
Infineon	X200_1	 EUR 	1	2025 Q3	555,500,000
Infineon	X200_1	 EUR 	1	2025 Q4	815,000,000
Infineon	X200_1	 EUR 	1	2026 Q1	601,000,000
Infineon	X200_1	 EUR 	1	2026 Q2	705,000,000
Infineon	X200_1	 EUR 	1	2026 Q3	701,000,000
Infineon	X200_1	 EUR 	1	2026 Q4	830,000,000
Infineon	X200_3	 EUR 	3	2015 Q2	1,483,000,000
Infineon	X200_3	 EUR 	3	2015 Q3	1,586,000,000
Infineon	X200_3	 EUR 	3	2015 Q4	1,598,000,000
Infineon	X200_3	 EUR 	3	2016 Q1	1,556,000,000
Infineon	X200_3	 EUR 	3	2016 Q2	1,611,000,000
Infineon	X200_3	 EUR 	3	2016 Q3	1,632,000,000
Infineon	X200_3	 EUR 	3	2016 Q4	1,675,000,000
Infineon	X200_3	 EUR 	3	2017 Q1	1,645,000,000
Infineon	X200_3	 EUR 	3	2017 Q2	1,767,000,000
Infineon	X200_3	 EUR 	3	2017 Q3	1,831,000,000
Infineon	X200_3	 EUR 	3	2017 Q4	1,820,000,000
Infineon	X200_3	 EUR 	3	2018 Q1	1,775,000,000
Infineon	X200_3	 EUR 	3	2018 Q2	1,836,000,000
Infineon	X200_3	 EUR 	3	2018 Q3	1,941,000,000
Infineon	X200_3	 EUR 	3	2018 Q4	2,047,000,000
Infineon	X200_3	 EUR 	3	2019 Q1	1,970,000,000
Infineon	X200_3	 EUR 	3	2019 Q2	1,983,000,000
Infineon	X200_3	 EUR 	3	2019 Q3	2,015,000,000
Infineon	X200_3	 EUR 	3	2019 Q4	2,062,000,000
Infineon	X200_3	 EUR 	3	2020 Q1	1,916,000,000
Infineon	X200_3	 EUR 	3	2020 Q2	1,986,000,000
Infineon	X200_3	 EUR 	3	2020 Q3	2,174,000,000
Infineon	X200_3	 EUR 	3	2020 Q4	2,490,000,000
Infineon	X200_3	 EUR 	3	2021 Q1	2,631,000,000
Infineon	X200_3	 EUR 	3	2021 Q2	2,700,000,000
Infineon	X200_3	 EUR 	3	2021 Q3	2,722,000,000
Infineon	X200_3	 EUR 	3	2021 Q4	3,007,000,000
Infineon	X200_3	 EUR 	3	2022 Q1	3,159,000,000
Infineon	X200_3	 EUR 	3	2022 Q2	3,298,000,000
Infineon	X200_3	 EUR 	3	2022 Q3	3,618,000,000
Infineon	X200_3	 EUR 	3	2022 Q4	4,143,000,000
Infineon	X200_3	 EUR 	3	2023 Q1	3,951,000,000
Infineon	X200_3	 EUR 	3	2023 Q2	4,119,000,000
Infineon	X200_3	 EUR 	3	2023 Q3	4,089,000,000
Infineon	X200_3	 EUR 	3	2023 Q4	4,149,000,000
Infineon	X200_3	 EUR 	3	2024 Q1	3,702,000,000
Infineon	X200_3	 EUR 	3	2024 Q2	3,632,000,000
Infineon	X200_3	 EUR 	3	2024 Q3	3,702,000,000
Infineon	X200_3	 EUR 	3	2024 Q4	3,919,000,000
Infineon	X200_3	 EUR 	3	2025 Q1	3,424,000,000
Infineon	X200_3	 EUR 	3	2025 Q2	3,601,000,000
Infineon	X200_3	 EUR 	3	2025 Q3	3,884,000,000
Infineon	X200_3	 EUR 	3	2025 Q4	4,280,000,000
Infineon	X200_3	 EUR 	3	2026 Q1	3,950,000,000
Infineon	X200_3	 EUR 	3	2026 Q2	4,124,000,000
Infineon	X200_3	 EUR 	3	2026 Q3	4,252,000,000
Infineon	X200_3	 EUR 	3	2026 Q4	4,480,000,000
Infineon	X200_2	 EUR 	2	2022 Q2	2,540,000,000
Infineon	X200_2	 EUR 	2	2022 Q3	2,830,000,000
Infineon	X200_2	 EUR 	2	2022 Q4	3,080,000,000
Infineon	X200_2	 EUR 	2	2023 Q1	3,240,000,000
Infineon	X200_2	 EUR 	2	2023 Q2	3,500,000,000
Infineon	X200_2	 EUR 	2	2023 Q3	3,750,000,000
Infineon	X200_2	 EUR 	2	2023 Q4	3,970,000,000
Infineon	X200_2	 EUR 	2	2024 Q1	4,330,000,000
Infineon	X200_2	 EUR 	2	2024 Q2	4,400,000,000
Infineon	X200_2	 EUR 	2	2024 Q3	4,430,000,000
Infineon	X200_2	 EUR 	2	2024 Q4	3,990,000,000
Infineon	X200_2	 EUR 	2	2025 Q1	4,380,000,000
Onsemi	X216_1	 USD 	1	2015 Q1	100,000,000
Onsemi	X216_1	 USD 	1	2015 Q2	108,600,000
Onsemi	X216_1	 USD 	1	2015 Q3	106,600,000
Onsemi	X216_1	 USD 	1	2015 Q4	93,200,000
Onsemi	X216_1	 USD 	1	2016 Q1	86,300,000
Onsemi	X216_1	 USD 	1	2016 Q2	108,200,000
Onsemi	X216_1	 USD 	1	2016 Q3	122,900,000
Onsemi	X216_1	 USD 	1	2016 Q4	162,200,000
Onsemi	X216_1	 USD 	1	2017 Q1	169,200,000
Onsemi	X216_1	 USD 	1	2017 Q2	196,600,000
Onsemi	X216_1	 USD 	1	2017 Q3	231,000,000
Onsemi	X216_1	 USD 	1	2017 Q4	211,500,000
Onsemi	X216_1	 USD 	1	2018 Q1	216,700,000
Onsemi	X216_1	 USD 	1	2018 Q2	237,600,000
Onsemi	X216_1	 USD 	1	2018 Q3	275,100,000
Onsemi	X216_1	 USD 	1	2018 Q4	253,000,000
Onsemi	X216_1	 USD 	1	2019 Q1	215,200,000
Onsemi	X216_1	 USD 	1	2019 Q2	211,400,000
Onsemi	X216_1	 USD 	1	2019 Q3	179,900,000
Onsemi	X216_1	 USD 	1	2019 Q4	172,100,000
Onsemi	X216_1	 USD 	1	2020 Q1	84,000,000
Onsemi	X216_1	 USD 	1	2020 Q2	89,700,000
Onsemi	X216_1	 USD 	1	2020 Q3	157,600,000
Onsemi	X216_1	 USD 	1	2020 Q4	205,200,000
Onsemi	X216_1	 USD 	1	2021 Q1	196,500,000
Onsemi	X216_1	 USD 	1	2021 Q2	326,600,000
Onsemi	X216_1	 USD 	1	2021 Q3	427,100,000
Onsemi	X216_1	 USD 	1	2021 Q4	528,100,000
Onsemi	X216_1	 USD 	1	2022 Q1	658,500,000
Onsemi	X216_1	 USD 	1	2022 Q2	719,400,000
Onsemi	X216_1	 USD 	1	2022 Q3	777,100,000
Onsemi	X216_1	 USD 	1	2022 Q4	718,100,000
Onsemi	X216_1	 USD 	1	2023 Q1	630,800,000
Onsemi	X216_1	 USD 	1	2023 Q2	687,500,000
Onsemi	X216_1	 USD 	1	2023 Q3	709,900,000
Onsemi	X216_1	 USD 	1	2023 Q4	637,000,000
Onsemi	X216_1	 USD 	1	2024 Q1	540,800,000
Onsemi	X216_1	 USD 	1	2024 Q2	477,200,000
Onsemi	X216_1	 USD 	1	2024 Q3	496,500,000
Onsemi	X216_1	 USD 	1	2024 Q4	459,400,000
Onsemi	X216_1	 USD 	1	2025 Q1	243,200,000
Onsemi	X216_1	 USD 	1	2025 Q2	250,200,000
Onsemi	X216_1	 USD 	1	2025 Q3	318,900,000
Onsemi	X216_1	 USD 	1	2025 Q4	391,100,000
Onsemi	X216_1	 USD 	1	2026 Q1	389,200,000
Onsemi	X216_1	 USD 	1	2026 Q2	426,800,000
Onsemi	X216_1	 USD 	1	2026 Q3	478,900,000
Onsemi	X216_1	 USD 	1	2026 Q4	513,300,000
Onsemi	X216_3	 USD 	3	2015 Q1	870,800,000
Onsemi	X216_3	 USD 	3	2015 Q2	880,500,000
Onsemi	X216_3	 USD 	3	2015 Q3	904,200,000
Onsemi	X216_3	 USD 	3	2015 Q4	840,300,000
Onsemi	X216_3	 USD 	3	2016 Q1	817,200,000
Onsemi	X216_3	 USD 	3	2016 Q2	877,800,000
Onsemi	X216_3	 USD 	3	2016 Q3	950,900,000
Onsemi	X216_3	 USD 	3	2016 Q4	1,261,000,000
Onsemi	X216_3	 USD 	3	2017 Q1	1,437,000,000
Onsemi	X216_3	 USD 	3	2017 Q2	1,338,000,000
Onsemi	X216_3	 USD 	3	2017 Q3	1,391,000,000
Onsemi	X216_3	 USD 	3	2017 Q4	1,378,000,000
Onsemi	X216_3	 USD 	3	2018 Q1	1,378,000,000
Onsemi	X216_3	 USD 	3	2018 Q2	1,456,000,000
Onsemi	X216_3	 USD 	3	2018 Q3	1,542,000,000
Onsemi	X216_3	 USD 	3	2018 Q4	1,503,000,000
Onsemi	X216_3	 USD 	3	2019 Q1	1,387,000,000
Onsemi	X216_3	 USD 	3	2019 Q2	1,348,000,000
Onsemi	X216_3	 USD 	3	2019 Q3	1,382,000,000
Onsemi	X216_3	 USD 	3	2019 Q4	1,402,000,000
Onsemi	X216_3	 USD 	3	2020 Q1	1,278,000,000
Onsemi	X216_3	 USD 	3	2020 Q2	1,214,000,000
Onsemi	X216_3	 USD 	3	2020 Q3	1,317,000,000
Onsemi	X216_3	 USD 	3	2020 Q4	1,446,000,000
Onsemi	X216_3	 USD 	3	2021 Q1	1,482,000,000
Onsemi	X216_3	 USD 	3	2021 Q2	1,670,000,000
Onsemi	X216_3	 USD 	3	2021 Q3	1,742,000,000
Onsemi	X216_3	 USD 	3	2021 Q4	1,846,000,000
Onsemi	X216_3	 USD 	3	2022 Q1	1,945,000,000
Onsemi	X216_3	 USD 	3	2022 Q2	2,085,000,000
Onsemi	X216_3	 USD 	3	2022 Q3	2,193,000,000
Onsemi	X216_3	 USD 	3	2022 Q4	2,104,000,000
Onsemi	X216_3	 USD 	3	2023 Q1	1,960,000,000
Onsemi	X216_3	 USD 	3	2023 Q2	2,094,000,000
Onsemi	X216_3	 USD 	3	2023 Q3	2,181,000,000
Onsemi	X216_3	 USD 	3	2023 Q4	2,018,000,000
Onsemi	X216_3	 USD 	3	2024 Q1	1,863,000,000
Onsemi	X216_3	 USD 	3	2024 Q2	1,735,000,000
Onsemi	X216_3	 USD 	3	2024 Q3	1,762,000,000
Onsemi	X216_3	 USD 	3	2024 Q4	1,722,000,000
Onsemi	X216_3	 USD 	3	2025 Q1	1,403,000,000
Onsemi	X216_3	 USD 	3	2025 Q2	1,421,000,000
Onsemi	X216_3	 USD 	3	2025 Q3	1,528,000,000
Onsemi	X216_3	 USD 	3	2025 Q4	1,605,000,000
Onsemi	X216_3	 USD 	3	2026 Q1	1,612,000,000
Onsemi	X216_3	 USD 	3	2026 Q2	1,665,000,000
Onsemi	X216_3	 USD 	3	2026 Q3	1,747,000,000
Onsemi	X216_3	 USD 	3	2026 Q4	1,798,000,000
Onsemi	X216_2	 USD 	2	2022 Q1	1,500,000,000
Onsemi	X216_2	 USD 	2	2022 Q2	1,560,000,000
Onsemi	X216_2	 USD 	2	2022 Q3	1,580,000,000
Onsemi	X216_2	 USD 	2	2022 Q4	1,620,000,000
Onsemi	X216_2	 USD 	2	2023 Q1	1,810,000,000
Onsemi	X216_2	 USD 	2	2023 Q2	1,960,000,000
Onsemi	X216_2	 USD 	2	2023 Q3	2,080,000,000
Onsemi	X216_2	 USD 	2	2023 Q4	2,110,000,000
Onsemi	X216_2	 USD 	2	2024 Q1	2,150,000,000
Onsemi	X216_2	 USD 	2	2024 Q2	2,220,000,000
Onsemi	X216_2	 USD 	2	2024 Q3	2,240,000,000
Onsemi	X216_2	 USD 	2	2024 Q4	2,240,000,000
Qualcomm	X217_1	 USD 	1	2015 Q2	2,707,000,000
Qualcomm	X217_1	 USD 	1	2015 Q3	1,709,000,000
Qualcomm	X217_1	 USD 	1	2015 Q4	1,617,000,000
Qualcomm	X217_1	 USD 	1	2016 Q1	1,741,000,000
Qualcomm	X217_1	 USD 	1	2016 Q2	1,885,000,000
Qualcomm	X217_1	 USD 	1	2016 Q3	2,032,000,000
Qualcomm	X217_1	 USD 	1	2016 Q4	2,176,000,000
Qualcomm	X217_1	 USD 	1	2017 Q1	2,073,000,000
Qualcomm	X217_1	 USD 	1	2017 Q2	2,220,000,000
Qualcomm	X217_1	 USD 	1	2017 Q3	1,225,000,000
Qualcomm	X217_1	 USD 	1	2017 Q4	1,578,000,000
Qualcomm	X217_1	 USD 	1	2018 Q1	1,635,000,000
Qualcomm	X217_1	 USD 	1	2018 Q2	1,281,000,000
Qualcomm	X217_1	 USD 	1	2018 Q3	924,000,000
Qualcomm	X217_1	 USD 	1	2018 Q4	1,280,000,000
Qualcomm	X217_1	 USD 	1	2019 Q1	1,187,000,000
Qualcomm	X217_1	 USD 	1	2019 Q2	1,162,000,000
Qualcomm	X217_1	 USD 	1	2019 Q3	1,214,000,000
Qualcomm	X217_1	 USD 	1	2019 Q4	1,137,000,000
Qualcomm	X217_1	 USD 	1	2020 Q1	1,395,000,000
Qualcomm	X217_1	 USD 	1	2020 Q2	1,288,000,000
Qualcomm	X217_1	 USD 	1	2020 Q3	1,223,000,000
Qualcomm	X217_1	 USD 	1	2020 Q4	2,026,000,000
Qualcomm	X217_1	 USD 	1	2021 Q1	3,031,000,000
Qualcomm	X217_1	 USD 	1	2021 Q2	2,672,000,000
Qualcomm	X217_1	 USD 	1	2021 Q3	2,665,000,000
Qualcomm	X217_1	 USD 	1	2021 Q4	3,402,000,000
Qualcomm	X217_1	 USD 	1	2022 Q1	4,432,000,000
Qualcomm	X217_1	 USD 	1	2022 Q2	4,374,000,000
Qualcomm	X217_1	 USD 	1	2022 Q3	4,005,000,000
Qualcomm	X217_1	 USD 	1	2022 Q4	4,256,000,000
Qualcomm	X217_1	 USD 	1	2023 Q1	3,277,000,000
Qualcomm	X217_1	 USD 	1	2023 Q2	2,994,000,000
